postcode,lat,lon,sub_category
LS16 8NY,53.845841,-1.582838,SMART_TO_SMART_MEX
AB42 1GW,57.509329,-1.808104,TRAD_TO_SMART_MEX
RG22 4ED,51.248112,-1.107967,SMART_TO_SMART_MEX
WN3 5PZ,53.52142,-2.64715,METER_MOVE
TR20 9DQ,50.130376,-5.428714,SMART_TO_SMART_MEX
SA2 0AA,51.617378,-3.966725,SMART_TO_SMART_MEX
OL8 1SF,53.535009,-2.123604,NEW_CONNECTION
SE11 5TL,51.481553,-0.11369,METER_REMOVAL
YO25 3PT,54.136577,-0.341775,SMART_TO_SMART_MEX
PA73 6LY,56.482492,-6.128124,TRAD_TO_SMART_MEX
BL3 1JL,53.558758,-2.36749,AIHD
CR2 8DY,51.3439,-0.065027,TRAD_TO_SMART_MEX
DD11 4UU,56.634524,-2.561772,SMART_TO_SMART_MEX
SO31 8GJ,50.891115,-1.320451,SMART_TO_SMART_MEX
CF23 9PN,51.512829,-3.152103,SMART_TO_SMART_MEX
BN44 3QG,50.885491,-0.333055,SMART_TO_SMART_MEX
RG12 9AB,51.412971,-0.747307,TRAD_TO_SMART_MEX
KY15 4ED,56.322222,-3.022137,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
GU2 7QH,51.233301,-0.597669,SMART_TO_SMART_MEX
CB8 9UY,52.197829,0.37151,METER_MOVE
BD20 9DJ,53.931541,-1.994728,SMART_TO_SMART_MEX
LE67 9TY,52.683163,-1.267554,SMART_TO_SMART_MEX
LS20 8BE,53.868357,-1.708121,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
SL3 9JZ,51.484422,-0.572568,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
HG5 8JB,54.001847,-1.466363,SMART_TO_SMART_MEX
CR0 6LA,51.380912,-0.074705,METER_MOVE
NW3 3DR,51.54067,-0.165252,SMART_TO_SMART_MEX
ML10 6NU,55.684429,-4.068241,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
DT6 4RN,50.693627,-2.695563,TRAD_TO_SMART_MEX
LD3 0PT,51.96143,-3.271992,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
EH52 6GY,55.936471,-3.480077,TRACE_AND_LABEL
PL6 8UE,50.411271,-4.0952,TRAD_TO_SMART_MEX
AB43 9LH,57.690836,-2.016575,METER_REMOVAL
DL11 7LB,54.471493,-1.779641,SMART_TO_SMART_MEX
AB51 4ZY,57.295184,-2.391802,SMART_TO_SMART_MEX
IP2 9JX,52.039368,1.11934,THREE_PHASE
LE16 7EF,52.489217,-0.945448,SMART_TO_SMART_MEX
EH3 5JX,55.966885,-3.200319,SMART_TO_SMART_MEX
G45 9BJ,55.80298,-4.226895,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
SN16 9FQ,51.576652,-2.08308,SMART_TO_SMART_MEX
EH41 4FA,55.947798,-2.796451,SMART_TO_SMART_MEX
NE41 8HT,54.972792,-1.817384,SMART_TO_SMART_MEX
N4 3PP,51.569425,-0.114052,SMART_TO_SMART_MEX
SA70 7NT,51.665986,-4.727138,METER_REMOVAL
TQ9 6PW,50.427615,-3.639323,TRAD_TO_SMART_MEX
NR14 7QZ,52.573546,1.345001,SMART_TO_SMART_MEX
PE25 2SE,53.149167,0.319118,SMART_TO_SMART_MEX
EH47 8DE,55.844368,-3.636577,TRAD_TO_SMART_MEX
RH6 8JW,51.181793,-0.171238,TRAD_TO_SMART_MEX
RG4 8TS,51.480951,-0.962825,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
SA62 3RT,51.68396,-5.174756,TRAD_TO_SMART_MEX
WD6 4PX,51.66101,-0.284509,SMART_TO_SMART_MEX
HR6 9BD,52.221955,-2.852735,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
SW6 6JS,51.480245,-0.219797,SMART_TO_SMART_MEX
PE22 0NX,52.981619,0.04256,MEDIUM_PRESSURE
SA31 3DT,51.85921,-4.316238,SMART_TO_SMART_MEX
RG10 0AG,51.474059,-0.862523,METER_MOVE
BA1 7TW,51.398144,-2.294219,SMART_TO_SMART_MEX
LE9 6YZ,52.522598,-1.212274,SMART_TO_SMART_MEX
BS21 7NN,51.436812,-2.853198,TRAD_TO_SMART_MEX
PO22 0AQ,50.834729,-0.626802,MEDIUM_PRESSURE
LN13 9RG,53.2665,0.268104,TRAD_TO_SMART_MEX
TN6 1RX,51.06126,0.149808,TRAD_TO_SMART_MEX
LA4 6QS,54.071317,-2.829627,SMART_TO_SMART_MEX
SO31 6DG,50.860792,-1.284273,TRAD_TO_SMART_MEX
B5 7NN,52.462305,-1.896046,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
SA62 6PW,51.902808,-5.256334,TRAD_TO_SMART_MEX
BB10 2DZ,53.810049,-2.211795,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
KY1 2AL,56.121988,-3.139807,SMART_TO_SMART_MEX
DG7 2PW,54.960974,-4.059426,TRAD_TO_SMART_MEX
SY1 3SJ,52.727154,-2.748527,ISOLATOR_SWITCH
BN43 5DS,50.831768,-0.277301,TRACE_AND_LABEL
DN14 0GG,53.682809,-1.151024,NEW_CONNECTION
EC1V 8BP,51.527844,-0.094044,TRACE_AND_LABEL
LS17 8DU,53.853985,-1.529611,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
WC1X 0NG,51.528201,-0.115961,TRACE_AND_LABEL
E7 9NP,51.541695,0.02238,METER_REMOVAL
SP1 3FN,51.089334,-1.777766,TRACE_AND_LABEL
PL26 6JF,50.239185,-4.79372,SMART_TO_SMART_MEX
DT4 7RG,50.629277,-2.452391,SMART_TO_SMART_MEX
GU7 1AG,51.17535,-0.618148,METER_REMOVAL
LA2 0AJ,54.007752,-2.825137,SMART_TO_SMART_MEX
BS1 6JR,51.447838,-2.606222,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
CB23 6ED,52.219886,-0.050236,SMART_TO_SMART_MEX
EX31 3JJ,51.026288,-4.044527,NEW_CONNECTION
LS6 2EE,53.816133,-1.564452,SMART_TO_SMART_MEX
BA2 6NE,51.384975,-2.350621,SMART_TO_SMART_MEX
TQ12 3HR,50.546564,-3.599784,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
PH1 3DB,56.417422,-3.450527,TRAD_TO_SMART_MEX
WS13 6ND,52.675717,-1.834548,SMART_TO_SMART_MEX
CH63 3EQ,53.343533,-3.005466,TRAD_TO_SMART_MEX
B90 3PH,52.420405,-1.818337,SMART_TO_SMART_MEX
E17 6LJ,51.586711,-0.03423,SMART_TO_SMART_MEX
GU16 7EH,51.312202,-0.743668,SMART_TO_SMART_MEX
N1 6ED,51.529347,-0.085709,TRACE_AND_LABEL
CH3 7FB,53.186841,-2.842009,SMART_TO_SMART_MEX
LA8 8LT,54.268692,-2.790164,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
BB6 7BW,53.7856,-2.399066,SMART_TO_SMART_MEX
EH52 6FT,55.966298,-3.46971,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
LL35 0PA,52.54608,-4.052727,TRAD_TO_SMART_MEX
BS16 9BH,51.492645,-2.490072,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
TN24 0NF,51.137434,0.919101,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
DN9 1RT,53.492491,-0.772931,MEDIUM_PRESSURE
NE34 7TL,54.985037,-1.396286,SMART_TO_SMART_MEX
RG10 9US,51.473477,-0.882364,SMART_TO_SMART_MEX
PR4 5ZY,53.720284,-2.790194,SMART_TO_SMART_MEX
OL15 9JX,53.650971,-2.097225,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
N14 4PX,51.640806,-0.142193,THREE_PHASE
ST15 8SW,52.895952,-2.12778,SMART_TO_SMART_MEX
PA23 8DA,55.954115,-4.923681,TRAD_TO_SMART_MEX
CF23 5HF,51.499304,-3.165014,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
LE9 6NS,52.526487,-1.218425,SMART_TO_SMART_MEX
CB21 5HE,52.187207,0.216289,SMART_TO_SMART_MEX
IV19 1QA,57.822131,-4.091402,SMART_TO_SMART_MEX
FY5 5AP,53.86691,-2.998574,SMART_TO_SMART_MEX
CA13 0RR,54.590766,-3.317591,SMART_TO_SMART_MEX
HX6 4FD,53.667585,-1.947792,TRAD_TO_SMART_MEX
PO38 1SQ,50.593943,-1.205733,SMART_TO_SMART_MEX
EX2 7DU,50.695184,-3.483364,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
LE15 7EU,52.720135,-0.783382,SMART_TO_SMART_MEX
PE28 4DY,52.369328,-0.259446,SMART_TO_SMART_MEX
PL3 6FG,50.387862,-4.109967,TRACE_AND_LABEL
G74 3AW,55.773846,-4.161531,SMART_TO_SMART_MEX
WA16 6QW,53.330948,-2.399703,THREE_PHASE
EH15 2AN,55.951933,-3.112223,METER_REMOVAL
M14 6EH,53.442463,-2.228071,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
B8 2LB,52.491396,-1.826388,TRAD_TO_SMART_MEX
SA66 7TU,51.876773,-4.73183,NEW_CONNECTION
PA20 9DY,55.842204,-5.042777,MEDIUM_PRESSURE
SM2 5RS,51.34957,-0.188476,MEDIUM_PRESSURE
AB52 6JR,57.342899,-2.618382,SMART_TO_SMART_MEX
PO38 2JQ,50.612128,-1.319654,NEW_CONNECTION
SA16 0AQ,51.688009,-4.275119,SMART_TO_SMART_MEX
PE30 1LY,52.757146,0.395902,NEW_CONNECTION
L23 7TF,53.4899,-3.03182,METER_REMOVAL
SE26 5EW,51.427544,-0.040292,AIHD
PH23 3AD,57.281287,-3.811486,METER_REMOVAL
CV37 8RG,52.135831,-1.776942,SMART_TO_SMART_MEX
GL18 1DU,51.932169,-2.408716,SMART_TO_SMART_MEX
BD22 9NP,53.805503,-1.940394,SMART_TO_SMART_MEX
B90 3BZ,52.404744,-1.81588,SMART_TO_SMART_MEX
PE19 5RB,52.279766,-0.211869,THREE_PHASE
DE45 1TB,53.24319,-1.70073,SMART_TO_SMART_MEX
TN11 9LN,51.227849,0.243576,ISOLATOR_SWITCH
PO33 4EX,50.73053,-1.214326,TRAD_TO_SMART_MEX
KY16 9SH,56.353765,-2.870805,TRAD_TO_SMART_MEX
LE1 1WB,52.636431,-1.127621,SMART_TO_SMART_MEX
YO21 3JY,54.49045,-0.630397,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
CM9 6ES,51.728841,0.66858,SMART_TO_SMART_MEX
CB24 3EP,52.281391,0.044765,TRACE_AND_LABEL
HA4 9JF,51.570599,-0.395546,SMART_TO_SMART_MEX
HA4 6QZ,51.550135,-0.40231,SMART_TO_SMART_MEX
GL17 9QF,51.828245,-2.579481,MEDIUM_PRESSURE
PO18 8JP,50.833098,-0.859455,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
KY2 6GE,56.138837,-3.19684,SMART_TO_SMART_MEX
LS22 4HZ,53.916627,-1.440974,THREE_PHASE
YO22 4EY,54.484452,-0.608801,SMART_TO_SMART_MEX
EH32 0UE,56.006127,-2.861376,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
RH6 7AH,51.174077,-0.166809,SMART_TO_SMART_MEX
DE11 0HQ,52.781911,-1.549905,SMART_TO_SMART_MEX
BN1 3JH,50.830352,-0.148611,TRAD_TO_SMART_MEX
BD7 1RG,53.788306,-1.767993,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
TW19 5AN,51.443997,-0.542153,TRAD_TO_SMART_MEX
LA8 8PP,54.264096,-2.792041,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
SW10 0AU,51.485265,-0.178888,THREE_PHASE
DD5 2QH,56.473077,-2.855464,SMART_TO_SMART_MEX
OX15 4FL,52.014934,-1.376242,SMART_TO_SMART_MEX
GU17 9DE,51.329508,-0.784116,TRAD_TO_SMART_MEX
KA27 8HL,55.703827,-5.291897,TRAD_TO_SMART_MEX
HS2 0HT,58.246299,-6.33028,TRAD_TO_SMART_MEX
LS14 5FD,53.822205,-1.444098,TRACE_AND_LABEL
YO31 8JH,53.970904,-1.07393,TRAD_TO_SMART_MEX
MK43 8BB,52.161394,-0.607355,SMART_TO_SMART_MEX
M33 5DX,53.422374,-2.347186,SMART_TO_SMART_MEX
CA10 1UT,54.627403,-2.564607,TRAD_TO_SMART_MEX
GU9 0ER,51.237685,-0.797769,SMART_TO_SMART_MEX
TA24 8EH,51.201246,-3.497317,SMART_TO_SMART_MEX
BS31 1FG,51.405243,-2.504074,SMART_TO_SMART_MEX
W13 0TF,51.511878,-0.32149,SMART_TO_SMART_MEX
M3 5LB,53.483168,-2.260038,SMART_TO_SMART_MEX
RH10 4JB,51.121395,-0.080255,TRAD_TO_SMART_MEX
AB30 1GH,56.831941,-2.477922,SMART_TO_SMART_MEX
TA6 7AQ,51.132175,-3.014645,TRAD_TO_SMART_MEX
OX25 3QZ,51.865323,-1.227449,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
PR2 6UY,53.783476,-2.666627,SMART_TO_SMART_MEX
NW3 5QU,51.549603,-0.172421,THREE_PHASE
S63 6BG,53.50661,-1.374742,TRAD_TO_SMART_MEX
ML4 2PF,55.815838,-4.008171,SMART_TO_SMART_MEX
EX8 3DT,50.626644,-3.408929,TRAD_TO_SMART_MEX
NE1 5UG,54.971774,-1.618451,TRAD_TO_SMART_MEX
CB10 2NP,52.020423,0.263462,SMART_TO_SMART_MEX
CM6 3HD,51.856966,0.424527,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
WF12 7LE,53.694079,-1.612841,NEW_CONNECTION
YO14 0LP,54.176952,-0.318326,SMART_TO_SMART_MEX
WA12 8HL,53.449573,-2.630155,SMART_TO_SMART_MEX
TQ12 5JT,50.501204,-3.584403,SMART_TO_SMART_MEX
IP31 3QW,52.248937,0.812175,SMART_TO_SMART_MEX
BN22 8NW,50.777113,0.297639,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
PO37 6SD,50.622297,-1.179927,TRAD_TO_SMART_MEX
NE41 8BE,54.983133,-1.828243,TRAD_TO_SMART_MEX
KA5 6LB,55.509072,-4.347149,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
BN6 9BU,50.910108,-0.194737,SMART_TO_SMART_MEX
SY8 2LB,52.380369,-2.801734,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
NR31 9PH,52.567305,1.661109,TRAD_TO_SMART_MEX
CV31 3QD,52.282698,-1.549641,SMART_TO_SMART_MEX
OX13 6NT,51.666972,-1.341903,SMART_TO_SMART_MEX
NN14 1GW,52.376315,-0.816218,SMART_TO_SMART_MEX
CA17 4LP,54.388436,-2.429843,TRAD_TO_SMART_MEX
YO13 9EZ,54.255074,-0.473203,TRAD_TO_SMART_MEX
KA14 3BG,55.738718,-4.661359,NEW_CONNECTION
NE25 8TE,55.038636,-1.466662,SMART_TO_SMART_MEX
AL7 4JP,51.786323,-0.19638,SMART_TO_SMART_MEX
CV36 4QR,52.061476,-1.623603,SMART_TO_SMART_MEX
EH6 6BU,55.972422,-3.174278,THREE_PHASE
L1 8AE,53.398956,-2.986302,TRACE_AND_LABEL
CF3 0DD,51.526761,-3.103044,TRAD_TO_SMART_MEX
W3 9SW,51.510291,-0.284556,MEDIUM_PRESSURE
SG4 8BB,51.874409,-0.284026,SMART_TO_SMART_MEX
PA13 4LH,55.890886,-4.63321,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
AB12 3SJ,57.094034,-2.099757,SMART_TO_SMART_MEX
WD4 9PW,51.716748,-0.461559,SMART_TO_SMART_MEX
LS16 6FT,53.845735,-1.613562,TRACE_AND_LABEL
S6 2XL,53.395669,-1.498059,SMART_TO_SMART_MEX
SK6 2JX,53.418613,-2.110115,TRAD_TO_SMART_MEX
YO15 3NJ,54.075206,-0.204885,SMART_TO_SMART_MEX
SE3 8PU,51.469795,0.034476,SMART_TO_SMART_MEX
YO14 0BA,54.205778,-0.294002,SMART_TO_SMART_MEX
SW9 9PD,51.464898,-0.123706,TRAD_TO_SMART_MEX
PE30 1LY,52.757146,0.395902,NEW_CONNECTION
YO25 9SH,53.912938,-0.485294,THREE_PHASE
DN9 2DR,53.486333,-0.864413,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
WR10 3DD,52.077061,-2.114655,SMART_TO_SMART_MEX
TW3 1PN,51.472651,-0.350461,SMART_TO_SMART_MEX
IV32 7QF,57.548392,-3.163898,SMART_TO_SMART_MEX
M33 5DX,53.422374,-2.347186,SMART_TO_SMART_MEX
FK9 4BB,56.151434,-3.945799,METER_REMOVAL
SO19 9AU,50.888218,-1.355136,SMART_TO_SMART_MEX
SK14 3BH,53.451027,-2.055901,MEDIUM_PRESSURE
EX17 6AB,50.849671,-3.801412,SMART_TO_SMART_MEX
GL1 3HH,51.868749,-2.233171,METER_REMOVAL
LA2 9LA,54.092296,-2.666066,TRAD_TO_SMART_MEX
KW1 4XP,58.561594,-3.09496,TRAD_TO_SMART_MEX
CF32 7SN,51.616763,-3.536147,SMART_TO_SMART_MEX
DD8 3LZ,56.647936,-2.904023,SMART_TO_SMART_MEX
N15 5JH,51.582488,-0.084441,TRACE_AND_LABEL
YO15 2JW,54.09068,-0.184186,TRAD_TO_SMART_MEX
NW11 7EL,51.58015,-0.197165,TRACE_AND_LABEL
BR3 4AX,51.393971,-0.042805,TRAD_TO_SMART_MEX
AB42 2AZ,57.50656,-1.806767,SMART_TO_SMART_MEX
PR6 8SJ,53.694192,-2.565712,SMART_TO_SMART_MEX
LE4 2SB,52.68515,-1.151401,SMART_TO_SMART_MEX
NG34 9AN,53.045111,-0.395334,SMART_TO_SMART_MEX
CV13 6NZ,52.656397,-1.447888,SMART_TO_SMART_MEX
BR1 3JD,51.410343,0.023596,SMART_TO_SMART_MEX
GL15 6DN,51.710184,-2.554929,METER_MOVE
SW3 4EP,51.488745,-0.163419,TRAD_TO_SMART_MEX
RG27 9AE,51.278223,-0.984945,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
HU9 3RR,53.75741,-0.290762,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
PR25 3ER,53.691404,-2.686505,NEW_CONNECTION
CA22 2HF,54.481339,-3.538527,SMART_TO_SMART_MEX
RH8 9JP,51.250566,-0.016873,TRAD_TO_SMART_MEX
WS13 8AF,52.679197,-1.841649,SMART_TO_SMART_MEX
WS15 4DQ,52.736609,-1.867449,SMART_TO_SMART_MEX
TF6 6LJ,52.738288,-2.573619,SMART_TO_SMART_MEX
DL14 8DR,54.696321,-1.684139,SMART_TO_SMART_MEX
DN33 3AZ,53.535756,-0.103523,SMART_TO_SMART_MEX
GU10 2ET,51.155155,-0.75583,TRAD_TO_SMART_MEX
KT20 6JA,51.292459,-0.198484,TRAD_TO_SMART_MEX
KY16 8PP,56.317422,-2.704022,TRAD_TO_SMART_MEX
EX4 6JL,50.733263,-3.521651,TRAD_TO_SMART_MEX
RG2 9PY,51.394973,-0.907736,TRAD_TO_SMART_MEX
WS15 1LD,52.746999,-1.944153,SMART_TO_SMART_MEX
RG9 4AF,51.516208,-0.909364,THREE_PHASE
BN21 2AS,50.773307,0.281254,TRAD_TO_SMART_MEX
IV30 8LR,57.658801,-3.177101,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
WF12 9DN,53.67438,-1.630823,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
HP27 0PE,51.698679,-0.821175,MEDIUM_PRESSURE
DG2 8DQ,54.962158,-3.588058,TRAD_TO_SMART_MEX
DN22 7LG,53.329081,-0.947331,SMART_TO_SMART_MEX
SK11 7BL,53.257872,-2.116536,SMART_TO_SMART_MEX
DH6 5EQ,54.741215,-1.523603,SMART_TO_SMART_MEX
SS4 2DA,51.601597,0.747864,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
CA27 0EF,54.495793,-3.594566,SMART_TO_SMART_MEX
NE2 4PA,54.98463,-1.629048,SMART_TO_SMART_MEX
BS2 8LS,51.462034,-2.594276,SMART_TO_SMART_MEX
LS16 6BS,53.850074,-1.603865,SMART_TO_SMART_MEX
E7 0EG,51.552759,0.024775,TRAD_TO_SMART_MEX
ML11 0SA,55.549867,-3.852239,SMART_TO_SMART_MEX
SO20 8DB,51.092286,-1.564307,SMART_TO_SMART_MEX
G63 0PZ,56.068832,-4.329065,SMART_TO_SMART_MEX
IV12 5QJ,57.535368,-3.803445,TRAD_TO_SMART_MEX
PO20 7NB,50.769382,-0.778556,THREE_PHASE
S6 2PL,53.39921,-1.502424,SMART_TO_SMART_MEX
G84 9DY,56.008582,-4.714937,SMART_TO_SMART_MEX
DE21 7ET,52.926852,-1.396585,TRAD_TO_SMART_MEX
ST3 6RQ,52.992063,-2.091386,TRAD_TO_SMART_MEX
IP28 6RU,52.264568,0.637648,SMART_TO_SMART_MEX
LS19 6NG,53.857274,-1.676043,SMART_TO_SMART_MEX
CO7 8HL,51.841874,1.0364,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
W11 3QT,51.50881,-0.200671,TRAD_TO_SMART_MEX
YO62 7HX,54.30004,-0.955343,TRAD_TO_SMART_MEX
LS18 4HS,53.832863,-1.626727,SMART_TO_SMART_MEX
LA4 4RE,54.064359,-2.846616,TRAD_TO_SMART_MEX
CF5 6LS,51.475959,-3.3187,SMART_TO_SMART_MEX
IP6 9UN,52.165644,1.1042,SMART_TO_SMART_MEX
G41 4QA,55.840135,-4.28393,THREE_PHASE
LS12 3QN,53.801359,-1.604494,TRAD_TO_SMART_MEX
N4 2QW,51.561208,-0.104725,TRACE_AND_LABEL
NG32 2LG,52.977489,-0.723392,THREE_PHASE
SE7 7NJ,51.484589,0.027771,SMART_TO_SMART_MEX
ST5 6QU,53.018221,-2.288209,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
GU12 5LS,51.27187,-0.720211,TRAD_TO_SMART_MEX
PH15 2EZ,56.626152,-3.845271,SMART_TO_SMART_MEX
BN1 2AJ,50.824882,-0.150219,TRAD_TO_SMART_MEX
BS39 7TG,51.309876,-2.505311,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
GL12 8UF,51.628775,-2.398153,TRAD_TO_SMART_MEX
DG6 4AN,54.832757,-4.055265,TRAD_TO_SMART_MEX
EH6 6TG,55.973909,-3.176615,NEW_CONNECTION
WN6 0HQ,53.586241,-2.662627,SMART_TO_SMART_MEX
KY11 8LG,56.054158,-3.393679,SMART_TO_SMART_MEX
NE20 0JE,55.030009,-1.798004,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
TR20 8SQ,50.134055,-5.569826,TRAD_TO_SMART_MEX
EX33 2EQ,51.112454,-4.15707,METER_REMOVAL
AB43 9SB,57.68851,-2.008775,SMART_TO_SMART_MEX
S26 7XP,53.315442,-1.262107,SMART_TO_SMART_MEX
EX17 5NQ,50.811766,-3.74689,SMART_TO_SMART_MEX
PA4 8HU,55.87379,-4.402063,TRAD_TO_SMART_MEX
EX7 0FT,50.600968,-3.456842,SMART_TO_SMART_MEX
B10 9RB,52.46909,-1.851382,SMART_TO_SMART_MEX
DE6 1JL,53.053358,-1.689107,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
PA4 8YW,55.878974,-4.37733,NEW_CONNECTION
EX16 5BU,50.907474,-3.498324,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
AB56 5QX,57.663154,-3.011104,SMART_TO_SMART_MEX
LL19 9SU,53.342566,-3.365183,TRACE_AND_LABEL
DE24 0AS,52.888444,-1.441557,NEW_CONNECTION
RG14 5BZ,51.398482,-1.338215,SMART_TO_SMART_MEX
IV2 4JE,57.456884,-4.21673,SMART_TO_SMART_MEX
FY2 9LU,53.848429,-3.046229,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
PE2 6DF,52.553609,-0.31407,SMART_TO_SMART_MEX
KY11 4RH,56.062051,-3.425572,SMART_TO_SMART_MEX
IP31 1PL,52.328636,0.725389,THREE_PHASE
BA4 6RB,51.124976,-2.538082,TRAD_TO_SMART_MEX
KY2 6HA,56.125042,-3.189444,SMART_TO_SMART_MEX
TA8 2JG,51.25749,-3.003765,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
NW1 7DS,51.53812,-0.145513,TRAD_TO_SMART_MEX
PA23 7PY,55.953494,-4.934657,TRAD_TO_SMART_MEX
G73 3DP,55.82743,-4.203462,SMART_TO_SMART_MEX
AB55 4AG,57.445425,-3.134433,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
B77 1HB,52.615079,-1.686358,SMART_TO_SMART_MEX
HU6 7JZ,53.772377,-0.35366,TRAD_TO_SMART_MEX
BN5 9NB,50.889636,-0.223226,SMART_TO_SMART_MEX
DD6 8SG,56.402329,-3.005779,TRAD_TO_SMART_MEX
B76 2UW,52.557103,-1.797912,SMART_TO_SMART_MEX
ST17 4NT,52.789674,-2.105388,SMART_TO_SMART_MEX
EH3 9GB,55.9433,-3.193601,SMART_TO_SMART_MEX
S71 5LF,53.568074,-1.428994,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
BL6 5TQ,53.596765,-2.545464,SMART_TO_SMART_MEX
ML1 3LF,55.795896,-4.004304,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
CV32 4SW,52.292456,-1.528287,SMART_TO_SMART_MEX
GL4 5BQ,51.834674,-2.204829,SMART_TO_SMART_MEX
SY11 3JS,52.893514,-3.037676,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
NW4 1BU,51.590572,-0.220367,SMART_TO_SMART_MEX
IG1 2RR,51.553539,0.073434,SMART_TO_SMART_MEX
ST3 7LW,52.959142,-2.103358,SMART_TO_SMART_MEX
EN5 3BH,51.648495,-0.231127,THREE_PHASE
LL18 4GA,53.322181,-3.464944,TRAD_TO_SMART_MEX
PO39 0HE,50.674808,-1.54284,NEW_CONNECTION
HU15 1SE,53.733525,-0.56028,SMART_TO_SMART_MEX
GU32 1NH,50.995025,-1.032316,SMART_TO_SMART_MEX
RH12 5GL,51.08322,-0.318491,METER_REMOVAL
G65 0AT,55.980256,-4.038053,SMART_TO_SMART_MEX
CB9 0JT,52.079408,0.455832,SMART_TO_SMART_MEX
SW11 3NP,51.476012,-0.174385,TRAD_TO_SMART_MEX
CT15 7ET,51.163193,1.23991,SMART_TO_SMART_MEX
TD15 1RD,55.756564,-1.992342,SMART_TO_SMART_MEX
EH6 5EZ,55.970654,-3.174129,TRAD_TO_SMART_MEX
G52 4EH,55.854939,-4.372601,SMART_TO_SMART_MEX
IV51 9EW,57.411117,-6.194342,TRAD_TO_SMART_MEX
G20 9QN,55.887506,-4.278701,TRAD_TO_SMART_MEX
PH13 9NN,56.520642,-3.300458,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
WF2 0JF,53.69874,-1.52433,SMART_TO_SMART_MEX
EH47 8EA,55.843972,-3.641336,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
DE23 8SH,52.903921,-1.480534,TRAD_TO_SMART_MEX
AB23 8LW,57.218975,-2.068889,TRAD_TO_SMART_MEX
